amp,freq
57525.964255632614,0.2946610400125211
50788.7430160344,0.2952212321037997
47237.67735584032,0.29578142419507825
43600.670693014814,0.2963416162863568
37403.58072426497,0.29690180837763536
29056.856122445522,0.2974620004689139
21557.120458405552,0.29802219256019247
19121.955206263545,0.298582384651471
21697.32578707386,0.2991425767427496
25077.91064244699,0.29970276883402813
27274.826962052426,0.3002629609253067
28301.513820002976,0.30082315301658524
28532.15832423776,0.3013833451078638
28075.215959243607,0.30194353719914235
26711.932755908983,0.3025037292904209
24345.48010610974,0.30306392138169946
22043.896900390988,0.303624113472978
22367.063539970277,0.3041843055642566
26694.808127039276,0.30474449765553513
33203.19116342277,0.3053046897468137
39495.14117772821,0.30586488183809224
44514.17969719882,0.3064250739293708
48768.18706749003,0.30698526602064935
53152.2177778767,0.3075454581119279
57034.9773951604,0.30810565020320646
58252.31259373923,0.308665842294485
54745.37060986135,0.30922603438576357
45505.58008093123,0.3097862264770421
30955.151382789896,0.31034641856832074
13287.556842130052,0.3109066106595993
4277.50015086494,0.31146680275087785
18398.434513611523,0.3120269948421564
27275.582959552044,0.31258718693343496
30100.53135199692,0.3131473790247135
27659.97568459065,0.31370757111599207
22172.754998536795,0.3142677632072706
16044.720780131165,0.3148279552985492
11149.875243800267,0.31538814738982773
9510.645077996947,0.3159483394811063
11239.988813313943,0.31650853157238484
13322.193018470009,0.3170687236636634
12963.931071612813,0.31762891575494195
8598.465522714241,0.3181891078462205
3840.4899656476223,0.31874929993749906
13693.088885396843,0.3193094920287776
25864.68043163558,0.3198696841200562
35602.493908900295,0.32042987621133473
39907.943316730416,0.3209900683026133
37173.873166383164,0.32155026039389184
27808.34734112807,0.3221104524851704
13953.426697529712,0.32267064457644895
2721.10147685215,0.3232308366677275
15846.7622455943,0.32379102875900606
25958.089398403077,0.3243512208502846
31416.94034154773,0.32491141294156317
32944.64273790369,0.3254716050328418
32359.96929053849,0.32603179712412034
31674.139834788,0.3265919892153989
32150.998876235517,0.32715218130667745
33928.46561406457,0.327712373397956
36651.36367133213,0.32827256548923456
40222.35695200587,0.3288327575805131
44990.342586273895,0.32939294967179167
51515.535975892875,0.3299531417630702
59879.41071880031,0.3305133338543488
68916.40546515856,0.33107352594562733
76303.21979926256,0.3316337180369059
79500.24508688487,0.33219391012818444
76673.9715482938,0.332754102219463
67169.51660338386,0.33331429431074155
51713.96435212565,0.3338744864020201
32592.45220776851,0.33443467849329866
14965.832510815035,0.3349948705845772
15968.109390501382,0.3355550626758558
28591.05424652463,0.33611525476713433
37868.889278365416,0.3366754468584129
42107.120562845506,0.33723563894969144
41684.81062111873,0.33779583104097
37507.41092938705,0.33835602313224855
30663.04813885629,0.3389162152235271
22283.61556479127,0.33947640731480566
13608.377331196789,0.3400365994060842
7658.476865199797,0.3405967914973628
10568.17938276746,0.3411569835886414
16772.445729207695,0.34171717567991994
21774.650811448486,0.3422773677711985
24345.465129903518,0.34283755986247705
23749.227106388265,0.3433977519537556
19939.63187117008,0.34395794404503416
14230.250172001399,0.3445181361363127
11785.736619205738,0.34507832822759127
18196.817594997046,0.3456385203188698
27173.765316418612,0.3461987124101484
33531.19900727524,0.34675890450142693
34855.02428137167,0.3473190965927055
30048.33211418931,0.34787928868398404
19499.798383734287,0.3484394807752626
7638.486661669917,0.34899967286654116
15782.221347426148,0.3495598649578197
30461.088171266227,0.35012005704909827
41899.41666752102,0.3506802491403768
47787.47899772743,0.3512404412316554
47727.72477890004,0.35180063332293393
43220.954769644755,0.3523608254142125
36759.800612197956,0.35292101750549104
31054.654089929947,0.3534812095967696
28225.456676370235,0.35404140168804815
27658.22066437642,0.3546015937793267
26649.33533004993,0.35516178587060526
23672.345887973504,0.3557219779618839
18981.95129065272,0.35628217005316243
13848.159433707635,0.356842362144441
10676.792351350943,0.35740255423571954
11875.97719140639,0.3579627463269981
15621.941607428305,0.35852293841827665
19398.43717301368,0.3590831305095552
22263.974635818962,0.35964332260083376
23801.050706184873,0.3602035146921123
23642.423405992326,0.36076370678339087
21571.33897092112,0.3613238988746694
17743.43311633332,0.361884090965948
12715.594370525127,0.36244428305722654
7257.058930718318,0.3630044751485051
2172.7577292289784,0.36356466723978365
3837.164986582384,0.3641248593310622
9705.257155347765,0.36468505142234076
17012.550816724415,0.3652452435136193
25459.355347391334,0.36580543560489787
33752.57951975235,0.3663656276961764
39987.78528039587,0.366925819787455
42358.84375102608,0.36748601187873353
39749.500911070965,0.3680462039700121
31991.954699636484,0.36860639606129064
19935.860072648822,0.3691665881525692
6145.272951683871,0.36972678024384775
11689.877991522842,0.3702869723351263
24590.28667788494,0.3708471644264049
33439.912021603464,0.3714073565176835
36609.65154806341,0.37196754860896203
33832.17772940084,0.3725277407002406
26007.08554819694,0.37308793279151914
15304.32068208743,0.3736481248827977
8292.633740465737,0.37420831697407625
15174.460453961548,0.3747685090653548
24103.170805547317,0.37532870115663336
30531.51795765873,0.3758888932479119
33965.929315769616,0.37644908533919047
34622.3126141814,0.377009277430469
32806.1862912698,0.3775694695217476
28403.25825020476,0.37812966161302614
20887.900397411184,0.3786898537043047
10191.802403999598,0.37925004579558325
2809.4435541120333,0.3798102378868618
15996.99101852879,0.38037042997814036
27429.75464455209,0.3809306220694189
34915.48133276538,0.38149081416069747
36977.73384779327,0.382051006251976
33445.35935445922,0.3826111983432546
25489.414787466023,0.38317139043453313
15128.431234808673,0.3837315825258117
5215.052575944533,0.38429177461709024
7130.320718740254,0.3848519667083688
14803.970618513988,0.38541215879964735
22032.039877752406,0.38597235089092596
29268.774362494045,0.3865325429822045
36257.53951925452,0.3870927350734831
41834.68104739331,0.38765292716476163
44593.5989135371,0.3882131192560402
43563.66554208654,0.38877331134731874
38681.8802135816,0.3893335034385973
30985.74616913088,0.38989369552987585
22327.198605115005,0.3904538876211544
14732.139655238327,0.39101407971243296
10337.326547069759,0.3915742718037115
11325.686170295614,0.39213446389499007
16698.72998594235,0.3926946559862686
24272.644766617144,0.3932548480775472
32342.972006880576,0.39381504016882574
39102.67260905964,0.3943752322601043
42916.40181986388,0.39493542435138285
42678.21874159641,0.3954956164426614
38214.24346780753,0.39605580853393996
30646.654389691343,0.3966160006252185
22410.500113141352,0.39717619271649707
16884.847575823194,0.3977363848077756
15956.104870050523,0.3982965768990542
16773.043736798947,0.39885676899033273
16100.084454440042,0.3994169610816113
13112.95212686869,0.39997715317288984
8722.653200398747,0.4005373452641684
5848.85100798316,0.401097537355447
7635.579068561395,0.40165772944672556
10586.33752977873,0.4022179215380041
12273.619756360813,0.4027781136292827
12657.975201389196,0.40333830572056123
13328.672067451555,0.4038984978118398
15854.143466868025,0.40445868990311834
19347.93137734963,0.4050188819943969
21727.278121542644,0.40557907408567545
21595.879228392037,0.406139266176954
19317.834345081064,0.40669945826823256
17960.48935565506,0.4072596503595111
20724.537438899755,0.40781984245078967
25196.26408813026,0.4083800345420682
27159.66065344864,0.4089402266333468
25544.187545118777,0.40950041872462534
24456.036010843352,0.4100606108159039
30629.607127889143,0.41062080290718245
41804.849866747674,0.411180994998461
50396.848301844715,0.41174118708973956
51529.173292412735,0.4123013791810181
45000.34509853914,0.41286157127229667
37540.92829560926,0.4134217633635752
42698.21189565993,0.4139819554548538
59365.86890551402,0.41454214754613233
74038.81835614989,0.4151023396374109
78743.35533611018,0.41566253172868944
71501.93975684387,0.41622272381996805
55280.479209038414,0.4167829159112466
39077.636512699886,0.41734310800252516
36093.807537582965,0.4179033000938037
42461.742143172276,0.4184634921850823
44795.81880666938,0.41902368427636083
40998.65408182456,0.4195838763676394
38777.856902457075,0.42014406845891794
45645.024995628155,0.4207042605501965
55007.62744900391,0.42126445264147505
57563.17179049914,0.4218246447327536
50797.49451511216,0.42238483682403216
41335.11298205262,0.4229450289153107
45127.439653972,0.42350522100658927
