per,e_per,ampl,e_ampl,phase,e_phase,stopcrit,amp,frequency,const,e_frequency,tic
0.7006829638922082,7.042510900336163e-05,0.0001042538362562817,9.684087920487367e-06,0.5303383412891063,0.09288951148695847,4.0,0.0001042538362562817,1.4271789832667292,0.0,0.00014344466847823688,177162802.0
5.2294589497432975,0.00408631559929102,0.00010008248192283503,9.684087920487367e-06,-2.2577962456753182,0.09676106881475953,4.0,0.00010008248192283503,0.1912243713183919,0.0,0.00014942332256405235,177162802.0
1.193245984999798,0.0002164968441741577,9.835237445489572e-05,9.684087920487367e-06,1.0647835097828517,0.09846318377324463,4.0,9.835237445489572e-05,0.8380501695131781,0.0,0.0001520518143283354,177162802.0
8.096251263304184,0.010139967243757358,9.667359288772812e-05,9.684087920487367e-06,-2.3381342751959533,0.10017304241225401,4.0,9.667359288772812e-05,0.1235139532455527,0.0,0.000154692264274633,177162802.0
28.51145120251753,0.10751073448349835,0.00011307413471613279,9.684087920487367e-06,2.6377476003982316,0.08564370574047554,4.0,0.00011307413471613279,0.03507362683495048,0.0,0.00013225532980561534,177162802.0
0.8166719475665358,0.00010826968350817385,9.21223195555658e-05,9.684087920487367e-06,-1.8507724173085431,0.10512205909715697,4.0,9.21223195555658e-05,1.2244818779189524,0.0,0.0001623347854408557,177162802.0
0.3134686281112835,1.6685946488088402e-05,8.806711629870242e-05,9.684087920487367e-06,2.4092299230548218,0.10996258680301596,4.0,8.806711629870242e-05,3.1901118974017177,0.0,0.00016980977245404665,177162802.0
3.4162015535454193,0.0020374290560827464,8.56605645280524e-05,9.684087920487367e-06,-2.4943542867355717,0.1130518806856099,4.0,8.56605645280524e-05,0.2927227753766973,0.0,0.00017458041587467384,177162802.0
0.8329842744303008,0.0001228807785191089,8.444347693310118e-05,9.684087920487367e-06,-1.4544659094055705,0.11468130247833602,4.0,8.444347693310118e-05,1.2005028554517738,0.0,0.00017709665118614522,177162802.0
0.6704306133769081,7.938998244709452e-05,8.466782897308558e-05,9.684087920487367e-06,0.272134574075654,0.11437742101035529,4.0,8.466782897308558e-05,1.4915786660801122,0.0,0.00017662738209716638,177162802.0
1.32980870456439,0.00032532555191002013,8.12899063953438e-05,9.684087920487367e-06,-2.5313147040194526,0.11913026290607294,4.0,8.12899063953438e-05,0.7519878585300533,0.0,0.00018396696025994324,177162802.0
0.8521810338679043,0.00013850045013040873,7.841316788507468e-05,9.684087920487367e-06,-0.5635396340691683,0.1235007866877759,4.0,7.841316788507468e-05,1.1734595822453013,0.0,0.00019071614350901924,177162802.0
2.402398169422811,0.0004629818844572001,0.00018642426270107303,9.684087920487367e-06,-1.9544557250452304,0.051946499775169165,4.0,0.00018642426270107303,0.4162507334245327,0.0,8.02184048508008e-05,177162802.0
4.811530733520096,0.0045419548536115364,7.62254805873228e-05,9.684087920487367e-06,-0.8337264140995977,0.12704528519690234,4.0,7.62254805873228e-05,0.20783406682480113,0.0,0.0001961897368719753,177162802.0
6.572661351606706,0.008714571208279209,7.413323389963496e-05,9.684087920487367e-06,-1.3072575506242639,0.13063085759348012,4.0,7.413323389963496e-05,0.15214537103079975,0.0,0.00020172675860347645,177162802.0
0.35201231278394746,2.5711184946640337e-05,7.207258064692609e-05,9.684087920487367e-06,2.1847708744753485,0.1343657717479053,4.0,7.207258064692609e-05,2.8408097208058862,0.0,0.00020749440140942893,177162802.0
1.2419007717361081,0.0003243071556861429,7.112032270253147e-05,9.684087920487367e-06,-0.5922988648967804,0.13616484785919947,4.0,7.112032270253147e-05,0.8052173110433418,0.0,0.00021027262547607117,177162802.0
34.99513741991027,0.2596493686476831,7.05349871386119e-05,9.684087920487367e-06,-0.46587715054854684,0.1372948137277841,4.0,7.05349871386119e-05,0.028575398576119206,0.0,0.00021201757575965187,177162802.0
14.391921310836647,0.045538274797272155,6.802012630302585e-05,9.684087920487367e-06,-2.4791884188923605,0.14237091941501695,4.0,6.802012630302585e-05,0.06948342604173584,0.0,0.0002198563541729482,177162802.0
0.5253343730895911,6.1020372370620783e-05,6.763527160212382e-05,9.684087920487367e-06,2.895061653534893,0.14318103100783994,4.0,6.763527160212382e-05,1.903549531927276,0.0,0.0002211073693521936,177162802.0
26.122806172380518,0.14131567090500632,7.22147292420811e-05,9.684087920487367e-06,-2.660826578826871,0.13410128407494237,4.0,7.22147292420811e-05,0.03828072655752022,0.0,0.00020708596620552463,177162802.0
1.657353176913157,0.000637214737346613,6.446452316960319e-05,9.684087920487367e-06,1.9126989826264786,0.1502235251939889,4.0,6.446452316960319e-05,0.6033716976743084,0.0,0.00023198274405942176,177162802.0
0.7794132945859513,0.00012663701786358792,7.173835266523536e-05,9.684087920487367e-06,2.35291985342673,0.13499177999915668,4.0,7.173835266523536e-05,1.283016349536649,0.0,0.0002084611149234515,177162802.0
2.2728860308759,0.0012187876277689952,6.338751669347469e-05,9.684087920487367e-06,-0.6607762227897194,0.1527759474679701,4.0,6.338751669347469e-05,0.4399692665692661,0.0,0.00023592432326515484,177162802.0
11.879296997335619,0.033313949223120705,6.334784088418206e-05,9.684087920487367e-06,-3.1154695934961074,0.1528716335919427,4.0,6.334784088418206e-05,0.08418006555642879,0.0,0.00023607208660367924,177162802.0
2.3557772100344083,0.00132291366752642,6.273550304019307e-05,9.684087920487367e-06,0.5392348028835805,0.15436375658425844,4.0,6.273550304019307e-05,0.42448835812678315,0.0,0.00023837629818295467,177162802.0
1.879529523026473,0.0008589568019579069,6.150401059499729e-05,9.684087920487367e-06,-0.4519696970961147,0.1574545761618197,4.0,6.150401059499729e-05,0.5320480406127226,0.0,0.00024314929765869813,177162802.0
0.7699997454140713,0.00015117514198761126,5.865124479682282e-05,9.684087920487367e-06,2.133306499014034,0.16511308419854648,4.0,5.865124479682282e-05,1.2987017280924487,0.0,0.0002549759520223657,177162802.0
42.548014772723704,0.4686205363821595,5.777151303161565e-05,9.684087920487367e-06,-2.49687173684909,0.1676273895611444,4.0,5.777151303161565e-05,0.02350285918959187,0.0,0.0002588586691711317,177162802.0
0.3940000551324953,4.119658368506857e-05,5.635180330223897e-05,9.684087920487367e-06,0.6394809804476767,0.17185054165076913,4.0,5.635180330223897e-05,2.538070710837128,0.0,0.0002653802736206765,177162802.0
1.095026935381534,0.00031978422162956565,5.6074967228603226e-05,9.684087920487367e-06,0.3385399203847905,0.17269894926568266,4.0,5.6074967228603226e-05,0.9132195452813913,0.0,0.0002666904274486765,177162802.0
18.111829949164196,0.08810138481625363,5.568245630444941e-05,9.684087920487367e-06,-3.1211593162087112,0.17391632056493064,4.0,5.568245630444941e-05,0.0552125325164146,0.0,0.0002685703536065405,177162802.0
205.30212303503427,11.778518379244538,5.3514647963706816e-05,9.684087920487367e-06,0.999058563873426,0.18096144306237488,4.0,5.3514647963706816e-05,0.0048708702336670556,0.0,0.00027944978708462857,177162802.0
0.7746493489800483,0.00016770162949650595,5.3511791877463934e-05,9.684087920487367e-06,2.793890361629769,0.18097110152212534,4.0,5.3511791877463934e-05,1.2909066551423072,0.0,0.00027946470216529514,177162802.0
3.0095540884431684,0.0025554382348860843,5.300482114098077e-05,9.684087920487367e-06,-2.366058193621013,0.18270202053375287,4.0,5.300482114098077e-05,0.33227513798141983,0.0,0.00028213767460116005,177162802.0
